,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Language,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
350,733,production manager,LinkedIn,2324340292,Project Manager Team Lead,bdCpdpQ5zBfYCPLgwYR+Vg==,K3,"Nootdorp, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Management Consulting']",Project Management,"Description, , K3 Experience Applied, , K3 is a leading global supplier of integrated business systems to retailers, manufacturers and distributors We have over 25 years experience of delivering award winning solutions for more than 3,000 customers across 20 countries Our success is built upon world class software, tailored by our industry expertise and delivered by our world class service, , Due to our continuing success and growth, K3 are currently looking for a Project Manager in service delivery A Project Manager is appointed to all K3 projects at the start of the initiation phase and acts as the single point of contact between the customer organisation and K3 This includes K3 appointed subcontractors where applicable, , The Project Manager is also responsible for achieving the customer satisfaction, revenue, profit and quality standards for their assigned projects, , A key responsibility of the Project Manager is production of the Statement of Work This determines, with the agreement of the customer, the organisation and governance methods to be used throughout the project, , K3 make extensive use of the Microsoft Office suite of applications in the management and administration of projects including Microsoft Project for planning and control purposes, , In addition to managing customer projects K3 Project Managers will also work on internal business improvement projects and support the Professional Services Manager in developing and improving business practices, , , , As a your responsibilities go beyond one project You shall be responsible for following key responsibilities, , , , , , , , , , , , , , , , With colleagues and customers all over the world, weve created a highly dynamic and international work atmosphere The business that we are in is constantly evolving and because of this, there is always an opportunity to further your professional and personal growth, , , , At K3, we pride ourselves on offering equal opportunities regardless of race, nationality, cultural background, gender, age, marital status, maternitypregnancy status, sexual orientation, gender identity, disability, religious or political belief, , We care that our business creates a diverse and inclusive culture where everyone is respected and can be themselves We create a better and more sustainable business for our employees, our partners, the communities we work in and our customers through building nondiscriminatory procedures and practices At K3, every individual has an equal chance to apply and be selected for posts preemployment and an equal chance to be trained and promoted while employed with the organisation",Full-time,https://www.linkedin.com/jobs/view/externalApply/2324340292?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D033552884bb2%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddgcdddadddcddbcddb8ddeadd8gdd8addcfade3aeecdcefec3ddcg3e&urlHash=YlLq&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/project-manager-team-lead-at-k3-2324340292?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=bdCpdpQ5zBfYCPLgwYR%2BVg%3D%3D&position=8&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
351,734,production manager,LinkedIn,2305908482,Procurement Excellence Operations Manager,ocDFVYvyIOSOq5WIpqQaAg==,SGS,"Nijmegen, Gelderland, Netherlands","['Construction', 'Information Technology and Services', 'Oil & Energy']",Management,"Company Description, , SGS is the worlds leading inspection, verification, testing and certification company We are recognised as the global benchmark for quality and integrity With more than 89,000 employees, we operate a network of more than 2,600 offices and laboratories around the world, , , , , , , Qualifications, , , Additional Information",Full-time,,https://nl.linkedin.com/jobs/view/procurement-excellence-operations-manager-at-sgs-2305908482?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=ocDFVYvyIOSOq5WIpqQaAg%3D%3D&position=9&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
352,735,production manager,LinkedIn,2321555038,Service Operations Manager,2hxfQBGPuGovM3CH7dSTOQ==,TUI Group,"Rijswijk, South Holland, Netherlands",['Mining & Metals'],Management,"Hi, were TUI Technology, we make dreams happen, right now somewhere around the world someones holiday dreams are coming true Our Technologists like to dream big, from big data through to big enterprisescale solutions and we now have a new opening for a Service Operations Manager to join the team, , We are looking for a skilled and experienced Service Operations Manager to ensure the quality of IT services meet the needs of the business, taking accountability for the delivery of services from internal resources as well as thirdparties and acting as the service interface between the business and IT, , As the Service Operations Manager for Northern Region Technology, you are accountable for providing best in class 247 service and support of our infrastructure, software, and applications across your domain You are responsible for incident, problem, and change management in the domain, youll also be part of an oncall rota for out of hours Major Incident Management You are accountable for managing all major incidents in your domain including coordinating all resources required to resolve the incident and issue business communications Youll work closely with your Business stakeholders to review and report on Technology services that can be sustainably measured along with ensuring that the service is continually improved, , This is an excellent opportunity to join the innovative and dynamic Technology team where you will be part of one of the worlds leading leisure travel companies operating in over 180 countries with more than 30 million customers in 27 key source markets, , Due to the COVID19 pandemic our ways of working are a bit different just now with most of our colleagues working from home Many colleagues worked from home at least a couple of days a week before the current situation, as looking after our colleagues welfare is important to us Its very likely this role will begin with you being based at home, there will be lots of opportunities to connect with your colleagues via technology, and when we can get together facetoface, we will, , There are many ways for you to get involved, , , , There is more than one way to the perfect fit  here are some of the ideal things, , , , TUI and you, , , , If you want to know more about why TUI Group is the worlds leading tourism group, and our continuing work in the diversity  inclusion space, simply visit careerstuigroupcom",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321555038?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fe8dad417-90e3-4f58-8f2f-45b7916a388e%3Fjid%3D2279e9795eb9f43434ce662a1e72544105bc4c8e9e5309a767c93dac5a1f6ebc%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=sw1M&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/service-operations-manager-at-tui-group-2321555038?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=2hxfQBGPuGovM3CH7dSTOQ%3D%3D&position=10&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
353,736,production manager,LinkedIn,2321455031,Proces Manager,FZOKFylviUsYiKBO7JiWzA==,Bertelsmann,"Heerenveen, Friesland, Netherlands",['Mining & Metals'],Other,"The Process Manager is the link between Operations, Production, IT and Development with the outmost responsibility to making sure that the systems and infrastructure is running well on a day by day basis and that the performance gets improved, , Main responsibilities, , , , Competency profile",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321455031?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fa8a1dd45-7551-44b2-bc91-609d4574fe5e%3Fjid%3D319cd521055fb5cc36c0e2a062bb12ea1257fb600645a779c69a287a360c4935%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=9kn1&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/proces-manager-at-bertelsmann-2321455031?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=FZOKFylviUsYiKBO7JiWzA%3D%3D&position=11&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
354,737,production manager,LinkedIn,2317421983,Project Manager Team Lead,vn2v2Kbv8gOLpCnMxhOEcg==,K3 Business Technologies,"Nederland, Overijssel, Netherlands","['Information Technology and Services', 'Computer Software', 'Management Consulting']",Project Management,"K3 Experience Applied, , K3 is a leading global supplier of integrated business systems to retailers, manufacturers and distributors We have over 25 years experience of delivering award winning solutions for more than 3,000 customers across 20 countries Our success is built upon world class software, tailored by our industry expertise and delivered by our world class service, , Due to our continuing success and growth, K3 are currently looking for a Project Manager in service delivery A Project Manager is appointed to all K3 projects at the start of the initiation phase and acts as the single point of contact between the customer organisation and K3 This includes K3 appointed subcontractors where applicable, , The Project Manager is also responsible for achieving the customer satisfaction, revenue, profit and quality standards for their assigned projects, , A key responsibility of the Project Manager is production of the Statement of Work This determines, with the agreement of the customer, the organisation and governance methods to be used throughout the project, , K3 make extensive use of the Microsoft Office suite of applications in the management and administration of projects including Microsoft Project for planning and control purposes, , In addition to managing customer projects K3 Project Managers will also work on internal business improvement projects and support the Professional Services Manager in developing and improving business practices, , , , As a Project Manager your responsibilities go beyond one project You shall be responsible for following key responsibilities, , Planning Project Resources, , , Assembling and Leading Project Team, , , Time Management, , , Budget, , , Manage Issues and Risk, , , , , , , , With colleagues and customers all over the world, weve created a highly dynamic and international work atmosphere The business that we are in is constantly evolving and because of this, there is always an opportunity to further your professional and personal growth, , As a K3 employee, you can count on, , , At K3, we pride ourselves on offering equal opportunities regardless of race, nationality, cultural background, gender, age, marital status, maternitypregnancy status, sexual orientation, gender identity, disability, religious or political belief, , We care that our business creates a diverse and inclusive culture where everyone is respected and can be themselves We create a better and more sustainable business for our employees, our partners, the communities we work in and our customers through building nondiscriminatory procedures and practices At K3, every individual has an equal chance to apply and be selected for posts preemployment and an equal chance to be trained and promoted while employed with the organisation",Full-time,https://www.linkedin.com/jobs/view/externalApply/2317421983?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F4d389820-e7ae-4e17-b5a7-40799296feb1%3Fjid%3De353e815c71313c067cccd1fc862e73c4cb6b15cd3d471eac7df554aaed366c3%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D567&urlHash=fOXu&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/project-manager-team-lead-at-k3-business-technologies-2317421983?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=vn2v2Kbv8gOLpCnMxhOEcg%3D%3D&position=12&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
355,738,production manager,LinkedIn,2321452882,Proposal Manager Europe,0q6Ke5lt1uz13ZieA5abjA==,ChargePoint,"Amsterdam, North Holland, Netherlands",['Marketing and Advertising'],Other,"What You Will Be Doing, , As a Proposal Manager you will be responsible for the process of putting together winning proposals to respond to our customers major strategic opportunities, , In accordance with Association of Proposal Management Professionals APMP, the proposal manager will lead the capture, development, and production of large proposals Proposals may be in the form of responses to RFIs, RFPs, RFQs for LeaseCo, Auto OEMs, Fleets, Workplace, Municipality, and other segments Additional responsibilities may include developing presentation content, and RFP forecasting and winloss tracking, , The Proposal Manager will also be writing proposals, as well as improving on current content, developing new content with the input of subject matter experts from Solutions Engineering, Sales, Product, Service and Operations teams Content will be highly organized to meet RFP requirements and specifications regarding order, clarity, brevity, style, and terminology, , Candidate must be flexible with schedule occasional weeknightsweekends to meet multiple RFP deadlines, , What You Will Bring to ChargePoint, , CAPTURE Ensure all RFx follows the rules of engagement where each opportunity is properly logged for support Set up folder structure with companys collaboration tools Create and manage bid plans and other bid governance documents to capture key milestones throughout bid lifecycle, , WIN STRATEGY Based on the customer requirements, our capabilities, market trends and competitive positioning, and working with the core bid team yourself, Sales, Solution Engineering, Product, Service and Operations, etc, you along the bid team will facilitate the feasibility, and devise a winning strategy for the bid, , GOVERNANCE An advocate of good governance practices internal and external by conducting PreBid Huddles, Win Strategy, Solution and Release Reviews on complex opportunities as required, , CONTENT You will oversee and manage members of the bid team develop compelling content for winning proposals, utilizing existing content where available and creating new where needed, , RESOURCE You will identify what internal resources are required for the bid, and when, and ensure that they are available and committed, , MANAGEMENT You will drive the bid team in order to ensure that there is a timely delivery of all constituent parts of the proposal, , RFP RESPONSE You will be responsible for the final assembly of the overall content, including presentation, style, and formatting to ensure it both meets the customer requirements and stays true to the ChargePoint values, , CUSTOMER You will play an important role by assisting Sales submit in accordance with the RFP requirements This may include mailing physical copies, logging into purchasers procurement portals to submit tender, , FEEDBACK You will conduct WinLoss reviews, and lessons learned flow back into the business to ensure a virtuous circle of continuous improvement, , , , , BS or MS in Engineering, Mathematics, Computer Science, or equivalent, , , , , , , Fluent in English and good knowledge of French andor German as well as other major, , Experience should include some combination of electrical engineering, telecommunications,, , , Strong customer facing and relationship building skills, , A blend of process and business acumen, , , A cando attitude, resultfocused and able to work to tight deadlines, , Reporting, , This role will report straight line into the International RFP Manager and dotted line into the VP Sales Europe, , You will work closely with the Regional sales teams on the local and regional bids It is assumed that most of the regional bids will have to be handled in the local language",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321452882?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F5b998497-c024-4904-9ebe-cd68b8fcae99%3Fjid%3Df004891b1c02c43eca5ae04c855456bc6bf9bd13c2a9404e9b91bdcb48c5849c%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=GSRM&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/proposal-manager-europe-at-chargepoint-2321452882?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=0q6Ke5lt1uz13ZieA5abjA%3D%3D&position=13&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
356,739,production manager,LinkedIn,2321498026,Commercial Operations Manager Northern & Eastern Europe (m/f/d),mCGM5E1/g7/2qur/NWRdhQ==,Leica Biosystems,"Amsterdam, North Holland, Netherlands",['Import and Export'],Management,"Leica Biosystems is a cancer diagnostics company and a global leader in workflow solutions, offering the most comprehensive portfolio from biopsy to diagnosis, , Our mission of  Advancing Cancer Diagnostics, Improving Lives  is at the heart of our corporate culture Our easytouse and consistently reliable offerings help improve workflow efficiency and diagnostic confidence, , We are looking for a Commercial Operations Manager Northern and Eastern Europe mfd , who will be remotebased in the Netherlands , with the request to commute to our office in Amsterdam, when needed, , This is a key Commercial position within our NEE Northern  Eastern Europe Region The objective is to drive commercial decisions and performance, by focusing in areas as Pricing, Forecasting and Reporting, , Essential to this position will be the drive for the results attitude to make true Best Team Wins, partnering across the organization with key stakeholders Our new associate will have a handson role, demonstrating commercial acumen, ability to identify and handle risksliabilities, effective communication of proposed solutions, obtain agreement and coordinate all stakeholders, track and report account profitability, , Key responsibilities, , Pricing  Contract management, , Responsible for the coordination and documentation of all contract matters that go beyond the Leica Biosystems standard terms and conditions, , Running timely and profitable execution of large projects, , Identify risk and compliance of TC outlined in tender  contractual agreements Compliance and Financial auditing  to ensure compliance with reference to SOX and Danaher guidelines, , Develop and implement financial monthlyannual reporting for customer accounts, in line with the contractual terms and agreed account profitability, , Support NEE team with pricing tool reports, , , Establish pricing process and guidelines for two different go to market models direct and indirect, , Forecasting, , Coordinate the NEE forecasting process by preparing worksheets in close cooperation with Sales and Customer Care, , Coordinate and prepare the weekly forecasting calls and consolidate the NEE forecast Provide it to the NEE Commercial Director in a timely fashion, , Reporting, , , Update EMEA KPI file for monthly SU and MBR review, , Report monthly forecast worksheets for EMEA regional rollup, , , Funnel  Marketing, , Perform and maintain monthly funnel dashboards in SFDC, , , Develop market size and share analysis based on SFDC data, , , , , Brilliant early careers are very welcome OR at least 2y of experience in a similar role into a matrix, fastpaced and global organization, , Proficiency in Dutch and English is a must, , Knowledge of SAP Familiarity with standard IT Tools Windows, MS Office, Lotus Notes, , Personal trait profile, , Excellent Communication skills, able to build constructive and effective relationships inside the organization, , Analytical thinker, able to understand the whole picture as well as deepdive into details, , , Works with integrity and understands compliance requirements, , Leica Biosystems is part of Danaher Corporation , a global science  technology innovator committed to helping our customers solve complex challenges and improve quality of life worldwide Our world class brands are leaders in some of the most demanding and attractive industries, including life sciences, medical diagnostics, environmental and applied solutions Our globally diverse team of 71,000 associates is united by a common culture and operating system, the Danaher Business System, which serves as our competitive advantage We generated 199B in revenue last year We are ranked 162 on the Fortune 500 and our stock has outperformed the SP 500 by more than 5,200 over 25 years",Contract,https://www.linkedin.com/jobs/view/externalApply/2321498026?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Ffbbe3d63-a7da-4e5d-9bc9-e64cbcaf44c2%3Fjid%3Df01f72ac675fec1b35963f86a43192ffb8fa945ce4c7495482c03783145ef1a6%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=nMPo&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/commercial-operations-manager-northern-eastern-europe-m-f-d-at-leica-biosystems-2321498026?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=mCGM5E1%2Fg7%2F2qur%2FNWRdhQ%3D%3D&position=14&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
357,741,production manager,LinkedIn,2328668710,Key Supplier Manager - Amsterdam,/vkkLuP5H1JKkp7jj/xNAg==,MaireTecnimont,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Mechanical or Industrial Engineering', 'Oil & Energy']",Purchasing,"Key Supplier Manager, Date06 October 2020, Place of work Netherlands, Send your application, , , , Our Procurement Department is aimed at enhancing the quality of the Stamicarbon business through innovative growth of the portfolio, building upon our leading position in providing high quality products and services, and continued implementation of operational excellence, , In order to catch up with the expanding business and further strengthen the Department we are recruiting for a, , Key Supplier Manager, , Stamicarbons procurement department is currently expanding its scope to postorder management A key part of new accountabilities will be making sure that the selected suppliers represent the lowest Total Cost of Ownership for Stamicarbon, for which it is essential that Supplies are delivered in quality and that delivery dates are met, , As a Key Supplier Manager, you are a senior professional of Stamicarbon which is responsible to ensure the ontime delivery of critical equipment supplies, by following the expediting methodology in Stamicarbon and the policies and best practices from the Maire Tecnimont Group, , You act as the extended arm of Stamicarbon to manage on 360 degrees the execution of projects at suppliers, , You report hierarchically to the Head of Procurement Department, and on a project basis to assigned project managers You deal in authonomy with all suppliers execution related activities and keep the Project Manager informed to allow himher to manage the clients requirements and expectations, , You are supervised by a senior colleague within the department and follow the established procedures, instructions and standards",Full-time,https://www.linkedin.com/jobs/view/externalApply/2328668710?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3Dc8e24820cd6e%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfaddcdd8aadbcddecddc8dd8addegddgaaddfadc3deacacbfec3ddcg3e&urlHash=ZQAu&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/key-supplier-manager-amsterdam-at-mairetecnimont-2328668710?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=%2FvkkLuP5H1JKkp7jj%2FxNAg%3D%3D&position=16&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
358,742,production manager,LinkedIn,2324265705,Team lead assembly,4R4NztUH4Wmpp6N13MytaQ==,SodaStream,Netherlands,None,Information Technology,"Description, , Do you want to work for a fast growing, sparkling company Keep on reading, , Sodastream is looking for an ambitious and resultoriented Team lead assembly for the assembly department We are looking for people who can move mountains We are looking for excellent and ambitious people who fits to our own special DNA People who enjoy doing business and who can leave a mark of excellence on their role and take an active part in the revolution to a better world, , , , The positions of team lead is mainly aimed for managing and mentoring the assembly team to ensure daily shift targets are achieved, specifications are met and ontime supply is realized in line with the KPI targets The positions are fulfilled in 2 shifts, , , , , , , , , , , Sodastream is a growing company and there are plenty of opportunities to grow with us We offer you a fun, versatile and vibrant work environment in which you can adequately challenge and develop yourself In addition, you will work in a fresh and open team, with lots of freedom and responsibilities in your work, , Interested and want to know more about Sodastream Take a look at our website",Full-time,https://www.linkedin.com/jobs/view/externalApply/2324265705?url=http%3A%2F%2Fwww%2Eexperteer%2Enl%2Fcareer%2Flp%2Fsignup_vertical_full_job%2F1_2018%3Fjob_id%3D23901268%26affiliate%3Daffnl_131%26utm_medium%3Dmetasearch%26utm_source%3Dlinkedin%26utm_content%3Djob&urlHash=FUgP&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/team-lead-assembly-at-sodastream-2324265705?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=4R4NztUH4Wmpp6N13MytaQ%3D%3D&position=17&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
359,743,production manager,LinkedIn,2278364819,Key Supplier Manager,6yRXop3BprspT1yDsdUzJA==,MaireTecnimont,"Amsterdam, North Holland, Netherlands",['Mining & Metals'],Purchasing,"Key Supplier Manager, , Date06 October 2020, Place of work Netherlands Send your application, , The Challenge, , Our Procurement Department is aimed at enhancing the quality of the Stamicarbon business through innovative growth of the portfolio, building upon our leading position in providing high quality products and services, and continued implementation of operational excellence, , In order to catch up with the expanding business and further strengthen the Department we are recruiting for a, , Key Supplier Manager, , Stamicarbons procurement department is currently expanding its scope to postorder management A key part of new accountabilities will be making sure that the selected suppliers represent the lowest Total Cost of Ownership for Stamicarbon, for which it is essential that Supplies are delivered in quality and that delivery dates are met, , As a Key Supplier Manager, you are a senior professional of Stamicarbon which is responsible to ensure the ontime delivery of critical equipment supplies, by following the expediting methodology in Stamicarbon and the policies and best practices from the Maire Tecnimont Group, , You act as the extended arm of Stamicarbon to manage on 360 degrees the execution of projects at suppliers, , You report hierarchically to the Head of Procurement Department, and on a project basis to assigned project managers You deal in authonomy with all suppliers execution related activities and keep the Project Manager informed to allow himher to manage the clients requirements and expectations, , You are supervised by a senior colleague within the department and follow the established procedures, instructions and standards, , Furthermore, your key areas of responsibility are, , , , The Candidate, , You combine at least a Bachelor Degree preferably Technical with extensive years of experience in the manufacturing process preferably of high pressure vessels or valves It is a plus to have previous experience as a field expeditor or inspector, , You are able to read contracts, and understand the main contractual terms You have good communication abilities that range from drafting accurate minute of meetings to communicating to all levels within the suppliers organizations, , You have strong Project Management skills You are fluent in English both spoken and written, , The Reward, , Stamicarbon offers a rewarding and challenging job with opportunities for personal input The organization is 100 internationally focused, has the ambition to expand and offers individual possibilities to learn and develop in a true business environment There is an open and very pleasant atmosphere with plenty of room for discussion with highly committed fellow professionals and a good sense of humor Terms and conditions of employment as well as fringe benefits are up to market standards, , Stamicarbons Head office is located in Sittard, Limburg, The Netherlands For further information about this position, please contact Miss Natascha Brouns, Recruiter Stamicarbon, Tel 00310, , Send your application",Full-time,https://www.linkedin.com/jobs/view/externalApply/2278364819?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F022d51f6-fcc3-41e9-89b4-7561acac88ce%3Fjid%3D741c8de090eb60c5ff2747cbb2b092dfa05add7d3a4e5c723dcedadedf499192%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=q0uS&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/key-supplier-manager-at-mairetecnimont-2278364819?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=6yRXop3BprspT1yDsdUzJA%3D%3D&position=18&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
360,744,production manager,LinkedIn,2324372948,Senior Agile Project Manager,Wbd3wBnpDcqActwBzQ8QnQ==,K3,"Nootdorp, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Management Consulting']",Project Management,"Description, , K3 Experience Applied, , K3 is a leading global supplier of integrated business systems to retailers, manufacturers and distributors We have over 25 years experience of delivering award winning solutions for more than 3,000 customers across 20 countries Our success is built upon world class software, tailored by our industry expertise and delivered by our world class service, , Due to our continuing success and growth, K3 are currently looking for a Project Manager in service delivery A Project Manager is appointed to all K3 projects at the start of the initiation phase and acts as the single point of contact between the customer organisation and K3 This includes K3 appointed subcontractors where applicable, , The Project Manager is also responsible for achieving the customer satisfaction, revenue, profit and quality standards for their assigned projects, , A key responsibility of the Project Manager is production of the Statement of Work This determines, with the agreement of the customer, the organisation and governance methods to be used throughout the project, , K3 make extensive use of the Microsoft Office suite of applications in the management and administration of projects including Microsoft Project for planning and control purposes, , In addition to managing customer projects K3 Project Managers will also work on internal business improvement projects and support the Professional Services Manager in developing and improving business practices, , , , As a Project Manager your responsibilities go beyond one project You shall be responsible for following key responsibilities, , , , , , , , , , , , , , , , With colleagues and customers all over the world, weve created a highly dynamic and international work atmosphere The business that we are in is constantly evolving and because of this, there is always an opportunity to further your professional and personal growth, , , , At K3, we pride ourselves on offering equal opportunities regardless of race, nationality, cultural background, gender, age, marital status, maternitypregnancy status, sexual orientation, gender identity, disability, religious or political belief, , We care that our business creates a diverse and inclusive culture where everyone is respected and can be themselves We create a better and more sustainable business for our employees, our partners, the communities we work in and our customers through building nondiscriminatory procedures and practices At K3, every individual has an equal chance to apply and be selected for posts preemployment and an equal chance to be trained and promoted while employed with the organisation",Full-time,https://www.linkedin.com/jobs/view/externalApply/2324372948?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D61010d82751f%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddacddfaddgcddfcddg8adcadd8gddeadd9fddb3defcacafec3ddcg3e&urlHash=fcca&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-agile-project-manager-at-k3-2324372948?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=Wbd3wBnpDcqActwBzQ8QnQ%3D%3D&position=19&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
361,745,production manager,LinkedIn,2278132412,Head of Process Development,oCjRyN+0fSUSb01sc1NFyQ==,HAL Allergy,"Leiden, South Holland, Netherlands",['Marketing and Advertising'],Consulting,"The Head of Process Development is responsible for all aspects of process development for HAL Allergy including the development and optimization of manufacturing processes for multiple product lines and the development and application of enabling technologies The department about 10 FTE is composed of scientists and technicians working on enabling technologies such as extraction, ultra filtration, chemical modification, formulation and lyophilisation The teams consist of sr scientists, process developers and technicians Besides the management of the department, the role holder will provide scientific oversight into the process design and technology transfer to GMP operations and will ensure that the process development activities meet the business and regulatory needs of HAL Allergy, , , , , , , , You are a strong manager who can collaborate, motivate people and are able to negotiate if needed You are result driven and take ownership and accountability You have strong scientific knowledge and autonomy, as well as analytical skills You oversee complex problems and make sure to solve them",Full-time,https://www.linkedin.com/jobs/view/externalApply/2278132412?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fd9223bb7-3655-4314-920b-c0a67ebfd6b2%3Fjid%3Da9def02ff8832e9ab48958b31dbb103cec586eaad05c97580fd757af154b383c%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=TSJ9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/head-of-process-development-at-hal-allergy-2278132412?refId=1d7927a8-7549-4e7e-a5f5-61a6d468cca4&trackingId=oCjRyN%2B0fSUSb01sc1NFyQ%3D%3D&position=20&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-12-02,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
