,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Type of ownership,Rating,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
65,749.0,ingenieurs,LinkedIn,2319570634,Engineer ILS,c3eTVyomS/+ecF4dobBHlg==,Nouvall,"Vlissingen, Zeeland, Netherlands","['Construction', 'Mechanical or Industrial Engineering', 'Oil & Energy']",Engineering,"Supports and takes ownership of ILS proposals to drive targeted results for schedule, quality and cost, Working in accordance to client specific requirements, processes and agreements with relevant stakeholders and departments within the company",Full-time,https://www.linkedin.com/jobs/view/externalApply/2319570634?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Fengineer-ils%3A44341849%2F&urlHash=tRxI&refId=4d98b841-7824-4469-9de1-621f20d27d9a&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/engineer-ils-at-nouvall-2319570634?refId=4d98b841-7824-4469-9de1-621f20d27d9a&position=24&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
66,771.0,ingenieurs,LinkedIn,2241521377,Specification Engineer (Interior Outfitting),CrIGQDxxSXis3AMGBx8FjA==,Middle Point,"Zeeland, Netherlands","['Maritime', 'Shipbuilding']",Engineering,"Please note this position is only open to EU citizens Maritime experience is also essential, , A leader in Dutch shipbuilding is looking for an Interior Specification Engineer to assist on some of its upcoming projects Your focus will mainly be the interior outfitting of accommodation areas and you will often see projects through from first proposal to final delivery",Full-time,,https://nl.linkedin.com/jobs/view/specification-engineer-interior-outfitting-at-middle-point-2241521377?refId=6b96b740-1ae6-41ee-8853-a8fde65dced2&position=21&pageNum=30&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
67,778.0,ingenieurs,LinkedIn,2190050738,Value Engineer,flZ7HKBrT6+863zCQpBbnQ==,project44,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Engineering,"Why project44, , Our mission is to usher in a new era of trust and predictability to transportation and logistics,u202fbut theres still a lot of work to be done The industry is massive, as is the opportunity Were looking for bright, ambitious individuals to join our growing global team and help us enable a more productive and successful worldu202fu202fWere changing the way the world ships, and were looking for you to help us get there, , Our Team within project44 focuses on helping enterprises identify, quantify and communicate the value of investing in project44s solution We act as trusted advisors to prospects and customers, working collaboratively with them to understand their situation today, their strategic goals and objectives and the opportunity for improved business outcomes, presenting the results to key executive decision makers Were sharp, fun, warm and engaging individuals who find excitement in solving problems for businesses",Full-time,https://www.linkedin.com/jobs/view/externalApply/2190050738?url=https%3A%2F%2Fboards%2Egreenhouse%2Eio%2Fproject44%2Fjobs%2F2402877%3Fs%3DLinkedIn%26source%3DLinkedIn&urlHash=K_qW&refId=791891f3-b9e3-41a2-859c-456284079ef6&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/value-engineer-at-project44-2190050738?refId=791891f3-b9e3-41a2-859c-456284079ef6&position=3&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
68,792.0,ingenieurs,LinkedIn,2321552600,Biochemical Engineer,XFQXPDFaRK+tL03Yrm7XOw==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Other,"Job Context  DutiesApply statistical analysis techniquesManage chemical testing proceduresUse chromatography softwareExamine engineering principlesAdvise on nitrate pollutionQualifications and experience requiredAccuracy and attention to detailsGood communication, cooperation and team working skillsStrong motivation and open and positive attitudeOpenness and interest in learning and developingAbility to work independently",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321552600?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fc4a030ca-b335-44b2-90be-f0c4dd678766%3Fjid%3Dfa320e49543abc2214ba6fe03d289d6fa126d6a5f12c258d9316843d5d003362%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=syV3&refId=791891f3-b9e3-41a2-859c-456284079ef6&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/biochemical-engineer-at-talent-2321552600?refId=791891f3-b9e3-41a2-859c-456284079ef6&position=17&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
69,818.0,ingenieurs,LinkedIn,2277954933,Projectleader Engineering E&A,YopyVh4DSJeZkrMKoN0aew==,Damen Shipyards Group,"Nijkerk, Gelderland, Netherlands","['Electrical/', 'Electronic Manufacturing']",Management,"The role, , The Projectleader Engineering is responsible for the engineering of one or more client orders or product development projects, , Key accountabilities, , Your core tasks will consist of designing, configuring and assessing systems and components or overseeing these activities As a coforeman, you will lead a team of engineerssubcontractors and work according to a schedule and a budget You are expected to meet the technical specifications and applicable norms and standards You will do this in consultation with other departments, the Head of Engineering, and with relevant third parties Your extensive experience in the field of electrical engineering, automation and electrical propulsion makes you capable of proposing and evaluating technical solutions",Full-time,https://www.linkedin.com/jobs/view/externalApply/2277954933?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Ff52169af-d7e8-4e6f-bc7c-2af8b8fe2f7a%3Fjid%3D3489b346b7d3fbacdc5795039a3b80000d7a49931ebd03cc2d58145eda002eb3%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=OAvr&refId=7065a4e5-adf7-4470-8018-a88b91d727c9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/projectleader-engineering-e-a-at-damen-shipyards-group-2277954933?refId=7065a4e5-adf7-4470-8018-a88b91d727c9&position=18&pageNum=32&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
70,865.0,ingenieurs,LinkedIn,2326317632,SAT Engineer,q9JsXVFCQ2mTjoHBpW9crQ==,Orion Engineering,"Veldhoven, North Brabant, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"Introduction, , Do you want to be responsible for the system alignment and final test activities of EUV CO2 Laser at ASML, , Function, , TRUMPF is a hightech company offering manufacturing solutions in the fields of machine tools, laser technology and electronics In Veldhoven the TRUMPF Service department is directly located at the customer ASML TRUMPF is delivering laser systems, an essential submodule of ASML EUV lithography systems, and is responsible for the installation, commissioning, final testing and the service for these components, , Your main responsibilities are, , , You will align the components of the HPSM and drive laser system after the commissioning phase Figuring out the cause of not meeting system specifications and you will monitoring and finetuning system components and settings hardware, software, electronics, fluids and gasses, , Site Acceptance Test, , Performing SAT measurements after the complete installation and final configuration You will performing physical and performance tests, using a set of predefined test activities, developed to drive the execution of the test item to meet test objectives You will report progress or possible problems to Technical Coordinator or responsible office staff Finally you will prepare the Drive Laser for customer handover under specific conditions, , Product development, , You propose possible product changes to simplify the testing, increase efficiency or to increase service possibilities You report product improvements in additional documents and give feedback on received procedures and protocols, , Administration, , You will be responsible for writing test reports and filling in the respective documents and sending final SAT report to the headquarters for approval, , , , , Offer, , Orion Engineering tops the list of its customers when it comes to finding the best candidates For you, this means that there are various options to get started and work on the latest developments in your field There is always a Business Manager to provide you with individual guidance, which allows you to develop yourself optimally and take your knowledge to the next level Orion Engineering is th director in shaping your career in technology optimally",Full-time,https://www.linkedin.com/jobs/view/externalApply/2326317632?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F655ed024-b2e5-42c5-a9c8-1710f085bcc7%3Fjid%3D4bb4688db6ad99b91bb789e91b341c7ce0093e7325e67bae93e2362bbc63c71a%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=ZyBG&refId=58aabd78-7bce-4649-b27f-f3455277e384&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/sat-engineer-at-orion-engineering-2326317632?refId=58aabd78-7bce-4649-b27f-f3455277e384&position=15&pageNum=34&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
71,867.0,ingenieurs,LinkedIn,2311143978,Senior Engineer,BSMLPz0IRSqisy8BAtd7Aw==,Real Staffing,"Veghel, North Brabant, Netherlands","['Food & Beverages', 'Food Production']",Engineering,"Job Title Senior Engineer, , For a big international Food company I am looking for a Senior Engineer, , Start date ASAP, Location Veghel",Full-time,https://www.linkedin.com/jobs/view/externalApply/2311143978?url=https%3A%2F%2Fwww%2Eaplitrak%2Ecom%2F%3Fadid%3DTlZBTC4zMzA4Mi4xNTUwQHN0aHJlZW5sLmFwbGl0cmFrLmNvbQ&urlHash=8oqD&refId=58aabd78-7bce-4649-b27f-f3455277e384&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-engineer-at-real-staffing-2311143978?refId=58aabd78-7bce-4649-b27f-f3455277e384&position=17&pageNum=34&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
72,920.0,ingenieurs,LinkedIn,2293244447,MAIT Engineer,D6hW26prQy6ZMKFY6OHjug==,Nearfield Instruments BV,"Rotterdam, South Holland, Netherlands","['Electrical/', 'Electronic Manufacturing', 'Computer Software', 'Mechanical or Industrial Engineering']",Engineering,"Nearfield Instruments brings together the most creative minds in science and technology to develop a revolutionary high throughput atomic force microscopy AFM system, enabling atomscale resolution 3D metrology at industrylevel throughput We design, develop, integrate, market and service these advanced metrology machines, , , , As an MAIT Engineer, you will be manufacturing, assembling, integrating and testing our semiconductor metrology systems and assist in solving potential problems that occur during the integration and test phase You also support the early projects phases in reviewing design documentation on MAIT aspects and advising on optimization, , , , , , , , , Besides a technically challenging role where you can utilize the full extend of your professional knowledge, we value your worklive balance and the time for some relaxation Boost your energy by playing a match of table tennis or clear your mind during our weekly run with colleagues, , We rely on each others qualities, capabilities and we motivate one another to get the best out of ourselves and each other We are here to support one another, and colleagues are there to help you TEAM is very important, Together Everyone Achieves More, , We look forward to hear from you, , If the above mix of technical and personal challenges excites you, we encourage you to send us your details using the Apply now button If you have any questions before applying or would like to have a general conversation about Nearfield Instruments, you can contact our Recruiter, Harald van Klaveren on 3106 1464 7117 or send an email to haraldvanklaverennearfieldinstrumentscom",Full-time,https://www.linkedin.com/jobs/view/externalApply/2293244447?url=https%3A%2F%2Fcareers%2Enearfieldinstruments%2Ecom%2Fmait-engineer%2Fen&urlHash=qnog&refId=2e6ec33d-7449-4472-b721-89934eae893e&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/mait-engineer-at-nearfield-instruments-b-v-2293244447?refId=2e6ec33d-7449-4472-b721-89934eae893e&position=20&pageNum=36&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
73,923.0,ingenieurs,LinkedIn,2325403193,Optoelectronics Engineer - Noordwijk,jeALMG3ASsSLib9vF8ejxA==,ESA,"NoordwijkBinnen, South Holland, Netherlands","['Electrical/', 'Electronic Manufacturing', 'Defense & Space', 'Research']",Engineering,"Description, , Optoelectronics Engineer in the Optoelectronics Section, Mechatronics and Optics Division, Mechanical Department, Directorate of Technology, Engineering and Quality The Optoelectronics Section provides functional support to ESA projects and carries out technological research RD in the field of optoelectronic device technologies and applications In particular the Optoelectronics Section deals with the specification, development and characterisation of photonic components, subsystems and active optical instruments, such as detectors and lasers operating in the UV to FIR wavelength ranges, fibreoptic sensors, lidars, optical communication systems and quantum technologies, , Duties Reporting to the Head of Section and within the technical fields described above, the main tasks and responsibilities of the post holder will include providing expert technical support and consultancy to ESA projects, programmes and general studies in the fields of photodetectors, focal plane instrumentation development, lasers and laser testing techniques throughout all project phases participating in feasibility studies, project reviews and evaluation of procurement proposals identifying critical development problems and assisting in their resolution contributing to the definition of technology development requirements and work plans for the Agencys technology programmes defining, initiating and managing RD activities covering both long and shortterm needs fostering new application areas for multidisciplinary activities, placing emphasis on innovative concepts, cuttingedge technologies and system architectures laboratory activities as required monitoring applicable scientific and technological trends and maintaining a stateoftheart expertise contributing to the dissemination of the results of the activities performed and the transfer of knowledge across the Agency Your duties may also include supporting other activities within your field of competencies, , Technical competencies General background and specific experience in the technical domains covered by the positionUnderstanding of related technologies, RD trends and the industrial landscapeProject support experience in a relevant domainExperience with laboratory or field testing of relevant technical equipmentExperience in the preparation of procurement activities for technology development and innovation statements of work, proposal evaluation, etcExperience in the management and monitoring of industrial activities, including participation in reviews Behavioural competencies CommunicationTeamworkCustomer FocusProblem SolvingResults OrientationPlanning  Organisation Education A Masters degree or equivalent qualification in optoelectronics engineering is required Preference will be given to those applicants with a PhD, , Additional requirements At least 10 years experience in the design, definition, development and testing of photonic devices and optical sensors, with detectors and detection chains including one or more of the following detector types CCD, MCT, InGaAs and CMOS Strong theoretical and handson experience with laser system developments including development of laser optical metrology techniques or space optical communications is required Experience in providing support to Earth observation and science missions in the field of detectors and lasers at system level and also in following critical RD activities tailored for to the specific needs of the mission will be considered a strong asset, , Other information, , For behavioural competencies expected from ESA staff in general, please refer to the ESA Competency Framework, , The working languages of the Agency are English and French A good knowledge of one of these is required Knowledge of another Member State language would be an asset The Agency may require applicants to undergo selection tests",Full-time,https://www.linkedin.com/jobs/view/externalApply/2325403193?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D202e59da04bd%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddecddg8ddefadb9ddbadd7aadcgadfaddgfddc3aeecaccfec3ddcg3e&urlHash=KIbg&refId=2e6ec33d-7449-4472-b721-89934eae893e&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/optoelectronics-engineer-noordwijk-at-esa-2325403193?refId=2e6ec33d-7449-4472-b721-89934eae893e&position=23&pageNum=36&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
74,943.0,ingenieurs,LinkedIn,2321461596,Optoelectronics Engineer,dxsUQAPpT0iRBWhnjLbzhQ==,ESA,"NoordwijkBinnen, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"Description Optoelectronics Engineer in the Optoelectronics Section, Mechatronics and Optics Division, Mechanical Department, Directorate of Technology, Engineering and Quality The Optoelectronics Section provides functional support to ESA projects and carries out technological research RD in the field of optoelectronic device technologies and applications In particular the Optoelectronics Section deals with the specification, development and characterisation of photonic components, subsystems and active optical instruments, such as detectors and lasers operating in the UV to FIR wavelength ranges, fibreoptic sensors, lidars, optical communication systems and quantum technologies Duties Reporting to the Head of Section and within the technical fields described above, the main tasks and responsibilities of the post holder will include providing expert technical support and consultancy to ESA projects, programmes and general studies in the fields of photodetectors, focal plane instrumentation development, lasers and laser testing techniques throughout all project phases participating in feasibility studies, project reviews and evaluation of procurement proposals identifying critical development problems and assisting in their resolution contributing to the definition of technology development requirements and work plans for the Agencys technology programmes defining, initiating and managing RD activities covering both long and shortterm needs fostering new application areas for multidisciplinary activities, placing emphasis on innovative concepts, cuttingedge technologies and system architectures laboratory activities as required monitoring applicable scientific and technological trends and maintaining a stateoftheart expertise contributing to the dissemination of the results of the activities performed and the transfer of knowledge across the Agency Your duties may also include supporting other activities within your field of competencies Technical competencies General background and specific experience in the technical domains covered by the positionUnderstanding of related technologies, RD trends and the industrial landscapeProject support experience in a relevant domainExperience with laboratory or field testing of relevant technical equipmentExperience in the preparation of procurement activities for technology development and innovation statements of work, proposal evaluation, etcExperience in the management and monitoring of industrial activities, including participation in reviews Behavioural competencies CommunicationTeamworkCustomer FocusProblem SolvingResults OrientationPlanning  Organisation Education A Masters degree or equivalent qualification in optoelectronics engineering is required Preference will be given to those applicants with a PhD Additional requirements At least 10 years experience in the design, definition, development and testing of photonic devices and optical sensors, with detectors and detection chains including one or more of the following detector types CCD, MCT, InGaAs and CMOS Strong theoretical and handson experience with laser system developments including development of laser optical metrology techniques or space optical communications is required Experience in providing support to Earth observation and science missions in the field of detectors and lasers at system level and also in following critical RD activities tailored for to the specific needs of the mission will be considered a strong asset Other information For behavioural competencies expected from ESA staff in general, please refer to the ESA Competency Framework The working languages of the Agency are English and French A good knowledge of one of these is required Knowledge of another Member State language would be an asset The Agency may require applicants to undergo selection tests",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321461596?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fa308edf5-2135-4a61-a53a-e8aa7f2e1f63%3Fjid%3D371dd8a41a0e626b5d1442fe30d55191e7ac4d6cbf7c54669139254511c9a617%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=ZT7O&refId=f1bfb899-db03-42ad-b883-0e73a83a03a3&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/optoelectronics-engineer-at-esa-2321461596?refId=f1bfb899-db03-42ad-b883-0e73a83a03a3&position=18&pageNum=37&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
75,947.0,ingenieurs,LinkedIn,2305938971,PLC Engineer - Amsterdam,vwbfBdlDTHqUXx0JtJGLjQ==,Neitraco Groep,"Amsterdam, North Holland, Netherlands","['Industrial Automation', 'Civil Engineering', 'Mechanical or Industrial Engineering']",Engineering,"As a PLC Engineer you are an important link between problem and solution You will make innovation a reality You will raise engineering to a higher level, , What do you tell your friends about what you do at work, , I connect cause and result I make sure that your car stops when you hit the brakes Quite important, when you think about it, , , , , , , , , , Working as a PLC Engineer at Neitraco draws on decades of experience in mechanical and electrical engineering, surveying, and civil engineering With seven subsidiaries, located in ten locations in the Netherlands and Belgium, we offer a complete range of technical services As a group, Neitraco engineering can thus support customers in every technical challenge, both on a project basis or through secondment, , , , Working at Neitraco means working on growth and continuous development, not only of yourself but also of the technology From research through development to implementation we rely on your analytical and practical skills Do you shine as a PLC Engineer Are you targeting the search for technical solutions and continuous improvement Our interest in innovative projects encourages us to push our boundaries every day Working at Neitraco Engineering elevates your career to the next level",Full-time,https://www.linkedin.com/jobs/view/externalApply/2305938971?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D33d79fe818f0%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdddcddd8adcfdd99dd7aadaaadbgdd8addffdd83aeacdcgfec3ddcg3e&urlHash=cd0G&refId=f1bfb899-db03-42ad-b883-0e73a83a03a3&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/plc-engineer-amsterdam-at-neitraco-groep-2305938971?refId=f1bfb899-db03-42ad-b883-0e73a83a03a3&position=22&pageNum=37&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
76,949.0,ingenieurs,LinkedIn,2305908445,EPLAN Engineer - Eindhoven,sGzgfhGUQcKnr0j6DjtB4Q==,VDL ETG Technology  Development,"Eindhoven, North Brabant, Netherlands","['Electrical/', 'Electronic Manufacturing', 'Computer Software', 'Mechanical or Industrial Engineering']",Engineering,"Are you an analytical teamplayer and do you see it as a challange to work at hightech machine development projects Then read further, , EPLAN Engineer, , Job information, , In our hightech machine development projects, you will be responsible for writing project specifications, making electrical schematics, generating BoM lists, creating 3D cabinet layouts and generating product documentation All of this in EPLAN P8, together with other engineers Besides that, you route cables in 3D in Siemens NX and are the first point of contact for questions regarding field service and technical support In the projects, you work together with electronic architects, designers, suppliers, but also colleagues from other disciplines such as mechanics and mechatronics Furthermore you are responsible for Review Electronic design, specification and requirements of electronic modules and systems Develop, improve and ensure way of working procedures Handson work including troubleshooting, , Because you work in multidisciplinary project teams youll need to have a broad knowledge of electronics, but you are also interested in other areas such as mechanics, mechatronics and software",Full-time,https://www.linkedin.com/jobs/view/externalApply/2305908445?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D1d178f692aa1%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddfcadc8ddffdd99dd8aadaaddagdd7addefadf3aefcdcffec3ddcg3e&urlHash=18Fh&refId=f1bfb899-db03-42ad-b883-0e73a83a03a3&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/eplan-engineer-eindhoven-at-vdl-etg-technology-development-2305908445?refId=f1bfb899-db03-42ad-b883-0e73a83a03a3&position=24&pageNum=37&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
77,975.0,ingenieurs,LinkedIn,2321122987,E/I Engineer - STAR,ETNZsNzVSSKWx2RdIV+Wbg==,Star,"Hook of Holland, South Holland, Netherlands","['Construction', 'Mechanical or Industrial Engineering', 'Oil & Energy']",Engineering,"STAR Group Is Looking For An Engineer EI, Relevant bachelors or masters degree, Good communicationsinterpersonal skills to allow productive, collaborative relationships with operations, technical personnel a key team player, insideoutside vendors and customers",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321122987?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D6b1a63f768da%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddacade8ddffadf9ddaadddaadagdd9addafdd83aeccacffec3ddcg3e&urlHash=xw73&refId=fcc4e972-d1a0-4fa1-9eef-af131f921f2a&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/e-i-engineer-star-at-star-2321122987?refId=fcc4e972-d1a0-4fa1-9eef-af131f921f2a&position=25&pageNum=38&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
78,978.0,ingenieurs,LinkedIn,2321511684,Elektromechanical Engineer,345Xd0BWQ4GlHuLIapeRGQ==,Orion Engineering,"Eindhoven, North Brabant, Netherlands","['Electrical/', 'Electronic Manufacturing']",Engineering,"Introduction, , Our partner develops hightech machinery for various clients in various fields of engineering You can think of semicon industry, space, automation In general theyre specialiised in hightech, high precision engineering, , Function, , , , As an Elektromechanical Engineer, you are responsible for the on time delivery of the design, realization and qualification of the electrical infrastructure of the products You have to do designs aofElectrical Mechanical Modules, components, subsystems, , , , , To fullfill this role you have a Bachelor or Master degree in Electrical, Mechanical or Mechatronics Engineering, , , , , Offer, , Orion Engineering tops the list of its customers when it comes to finding the best candidates For you, this means that there are various options to get started and work on the latest developments in your field There is always a Business Manager to provide you with individual guidance, which allows you to develop yourself optimally and take your knowledge to the next level Orion Engineering is th director in shaping your career in technology optimally",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321511684?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fb2529a6d-8839-41ff-93b6-0999f4f58343%3Fjid%3Ddc8f72786d3f6c90eb5957129e0330ab5c622e63f1db1285765285e7b2c2fc79%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=fPvT&refId=b8a2c4e7-8314-48de-9228-689f0c56d56a&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/elektromechanical-engineer-at-orion-engineering-2321511684?refId=b8a2c4e7-8314-48de-9228-689f0c56d56a&position=3&pageNum=39&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
79,992.0,ingenieurs,LinkedIn,2294432746,AIX Engineer,tx9o0EhoTIeithLq3vsCBg==,Levy UK,"The Randstad, Netherlands",['Staffing and Recruiting'],Information Technology,"WE ARE LOOKING FOR AN AIX ENGINEER, , Infrastructure Specialists in this job role will have all round knowledge of complex IT systems and services including hardware, software, communications, andor application solutions Infrastructure Specialists will meet the required work and education requirements and have a proven record in implementation in a mid to large project environment",Full-time,,https://nl.linkedin.com/jobs/view/aix-engineer-at-levy-uk-2294432746?refId=b8a2c4e7-8314-48de-9228-689f0c56d56a&position=17&pageNum=39&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
80,995.0,ingenieurs,LinkedIn,2322678653,E/I Engineer | Dordrecht | Teqoia Rotterdam,nEQy3sdVRHSB/i/0tf6xnA==,Werkzoekennl,"Dordrecht, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"Vacature van Teqoia Rotterdam, locatie Dordrecht, , The EI Engineer participates as a member of a larger technicalorganization to provide assistance for the various unit operations as unitneeds dictate Other roles include providing unit support for continuingsafety, environmental performance such as Process Hazard Analysis and otherProcess Safety Management support, and participation in area productivity andquality improvement teams, , You provide electrical andinstrumentation support for the various unit operations You initiate and implementelectrical and instrumentation initiatives which support process safety andreliability, environmental performance, asset productivity, business cost andrevenue growth goals You serve on capital projectsto provide basic data and electrical and instrumentation expertise, executing basicelectrical and instrumentation engineering You implement, manage and verify detailed electrical and instrumentation engineering You lead EI projectsfrom initiation to construction, implementation and startup You participate inFactory acceptance testing FATs and Location acceptance testing SATs, and you create and revise local procedures and standard corporate rules regarding electrical andinstrumentation, , , , As an Engineer EI the prerequisites are, , , 5cd8a0b9cc68f9ffa4c9253553278a55",Full-time,https://www.linkedin.com/jobs/view/externalApply/2322678653?url=https%3A%2F%2Fwww%2Ewerkzoeken%2Enl%2F4877_teqoia%2Fvacatures%2F4694431_e-i-engineer%2F%3Fsource%3D5cd8a0b9cc68f9ffa4c9253553278a55%26utm_source%3Dlinkedin%26utm_medium%3Dreferral%26utm_campaign%3Dlinkedin_referral_vertical_vac_feed%26utm_term%3Dengineer%2Bdordrecht&urlHash=g8WU&refId=b8a2c4e7-8314-48de-9228-689f0c56d56a&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/e-i-engineer-dordrecht-teqoia-rotterdam-at-werkzoeken-nl-2322678653?refId=b8a2c4e7-8314-48de-9228-689f0c56d56a&position=20&pageNum=39&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-30,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
